-0.10394,0.14338,-0.021926,0.0022878,0.010947,0.0098433,-0.0031186,-0.013196,-0.021997,0.013494
-0.073958,-0.030234,-0.04146,0.014951,0.0083662,-0.014882,0.041495,-0.015114,0.028779,0.023295
0.092825,0.14813,-0.035348,0.023865,0.024621,-0.01901,0.017019,-0.0042611,-0.0064752,0.017753
-0.00042344,-0.0042977,-0.037048,-0.023706,-0.0087794,-0.035534,0.0085024,-0.094941,0.012502,-0.0081559
-0.010399,-0.015521,0.048733,0.067911,0.055457,0.023094,-0.027568,0.12308,-0.0076579,0.053812
0.0093696,0.0028898,-0.010096,0.0023875,0.028481,0.0094455,-0.0055515,-0.020851,-0.0062372,0.003935
0.025553,0.016959,0.027863,-0.068049,-0.024077,0.0013914,-0.036434,-0.064988,-0.00058211,-0.1241
0.0083621,0.020682,0.0007601,-0.01575,0.01027,-0.003905,-0.061436,0.015658,0.0084963,-0.063379
-0.0030133,-0.012911,0.024923,0.046348,0.01573,0.014544,-0.068138,0.10711,0.00087457,-0.023767
0.023039,0.0093318,0.020199,-0.090191,-0.0099597,-0.01207,-0.073715,-0.044491,-0.0020947,-0.12131
-0.033281,-0.017616,-0.024028,0.10411,0.020291,-0.020358,0.10377,0.035593,-0.030598,0.17656
-0.025698,-0.0083861,0.024352,0.048508,-0.026643,-0.029215,0.011346,0.10439,-0.031351,0.041306
0.0076365,-0.00075762,0.0012478,-0.017951,-0.015677,0.009368,0.0017717,-0.034724,0.0060159,-0.033638
-0.00082244,0.00062583,0.0037297,-0.001014,-0.0033415,-0.00036545,0.005933,-0.0049497,0.0041065,-0.0051546
0.00065951,0.0010808,-0.0090706,0.0044962,-0.0075092,-0.0087484,0.001789,0.0083355,-0.0041295,-0.0055722
-0.0024635,-0.0059438,0.00076417,-0.00030258,0.00041977,0.0056531,-0.011817,0.0092469,-0.0068749,-0.0020953
-0.00034502,-8.4632e-06,0.0020423,0.0039499,0.0011131,-0.0012613,0.0030609,-0.0014615,0.00016485,-0.0033046
0.0012431,0.0022694,-0.0078167,-0.0044212,-0.00028659,0.00096791,0.0030562,-0.00061728,-0.0049267,-0.0074731
-0.00042618,0.0007488,0.00098252,0.0034554,0.0088269,-0.004271,-0.0017241,0.0063057,-0.0054103,0.00050435
-0.00084754,-0.0012166,0.0043078,-0.0020153,-0.002362,0.0017521,0.0030912,0.00078292,-0.00060071,-0.0099716
0.001525,0.0024935,-0.0067728,-0.00076408,0.0046877,-0.00039893,-0.011456,-0.00099779,0.00091511,0.0065797
-0.0013836,-0.0041949,-0.012779,-0.0024791,-0.0016556,-0.0086164,-0.0058763,-0.00049652,0.0052503,-0.0056928
-0.00045562,0.0043658,-0.0019268,-0.0071541,0.00058231,0.0023247,0.0040688,0.0088437,0.0064093,0.0032622
-0.0010701,-0.0027521,0.0008864,0.00064603,-0.0029979,-0.0056211,0.0050343,-0.0051847,0.0041144,-0.0039181
-0.00034531,-0.0014795,-0.0066911,-0.0087194,-0.0034307,0.0021619,0.0092032,-0.0027357,-0.0028614,0.00036188
0.0016491,0.0021765,0.0027676,0.0007045,-0.00015181,0.00033266,0.0035496,0.003615,-0.0021707,-0.0049527
-0.0012526,0.00081648,0.0020388,-0.00074593,0.0093844,0.00079139,-0.0067594,-0.0022929,-0.0023704,-0.0023782
-0.0010322,0.0028334,-0.0014069,0.00037781,-0.0014852,0.0072076,0.003422,0.0022906,-0.0055015,0.0045351
-0.0012786,-0.0019957,-3.6014e-05,0.0030663,0.0026837,0.0032929,-0.0019276,-0.0053021,-0.0011431,0.0050941
0.00036233,4.5018e-05,0.0010156,0.0073311,-0.0070648,-0.0094083,-0.0078516,0.0022111,0.0011427,0.00061912
0.00096733,0.0015201,0.0022891,2.7483e-06,0.00030471,0.00042268,0.0062803,0.0014048,0.00070608,-0.0035242
0.0023692,-0.0023042,0.0036697,0.0015265,0.0013336,0.0036784,0.0036414,0.0023281,-0.0016597,0.0057184
-0.00025936,-0.00098871,0.002497,0.0060004,-0.0050002,-0.0084114,0.0031602,-0.0038701,-0.0081139,0.0067372
-0.0013462,-0.0037392,-0.002651,-0.0050529,0.002615,-0.0078022,-0.0015821,-0.0079008,-0.0010595,0.0016469
0.0018494,-0.00015309,0.0015192,0.00080197,-0.0078687,0.0060899,0.0078231,2.9328e-05,0.00097788,-0.0060181
-0.0010351,0.0025413,0.0049852,-0.0091056,0.00016153,0.0024929,0.0066947,0.0045984,-0.0025053,0.0001072
0.00061071,-0.0023366,0.0049981,-0.0012604,0.0048414,0.0010303,0.00066097,0.0026944,-0.0039536,-0.00030417
0.00064337,0.0027051,0.001767,-0.00071297,0.00014434,0.00068699,-0.0035434,-0.0022144,-0.0064714,-0.0022789
0.00039678,-0.0017334,-0.002373,0.001752,0.0015918,-0.0070628,-0.0053886,0.0038438,-0.014364,0.0038462
0.00029323,-0.001299,-0.0024017,-0.0018393,-0.0056711,-0.0013439,-0.0096375,-0.0023157,0.0071067,0.0062098
5.427e-05,-0.001625,-0.0014077,0.0012809,0.0021737,0.00071592,-0.0044443,-0.00031922,0.0011706,0.0021015
-0.001857,-0.004295,-0.001601,-0.0054284,0.0069546,-0.0043085,-0.0020849,-0.00066163,-0.006446,-0.0018254
-5.0059e-05,-0.0019941,0.0089857,0.0035112,-0.002749,-0.0039265,-0.00079518,0.00086274,0.003592,0.0061261
-0.0017405,-0.0039462,0.0039071,0.0015716,0.0053272,-0.00048886,0.00078607,-0.0027083,-0.0016657,0.0033494
0.00032251,-0.0061768,-0.0039457,0.0009639,0.0025943,-0.00439,-0.00083583,0.0080432,5.5285e-06,0.0013537
-0.0011027,0.0026366,-0.0032427,0.0061244,-0.0044914,0.0019864,0.0013152,0.0012633,0.007528,0.00070007
0.0016344,0.00022153,0.0025971,-0.00072996,0.0016811,0.0037679,-0.0072246,-0.0020298,0.0038402,0.0043617
0.0011338,0.0012907,-0.0013783,-0.0066598,0.0015319,0.0017346,-0.0044309,-0.0018514,-0.00011278,-0.0014608
-0.00051221,0.00083381,0.0015736,-5.5431e-05,-0.0004202,0.00059833,-0.0049617,0.00056698,0.0048322,-0.010066
0.00040147,0.0024449,0.0024373,-0.0026382,-0.0038638,-0.00082129,-0.0013816,-0.011143,-0.01008,-0.0050746
-0.0010944,-0.0019339,-0.0013105,-0.0010445,0.0088251,-0.0038516,0.0038676,0.0069224,0.001648,-0.008184
0.00027078,0.00098518,0.00040748,0.0061775,0.0011688,-0.0011574,-0.0025584,0.0022636,-0.001317,-0.0076724
-0.00036556,0.00019793,-0.0014119,0.0043682,-0.001646,0.007021,-0.0029035,-0.00020991,0.0046727,0.0018414
-4.6102e-05,0.0034866,-0.0033484,0.0076207,-0.00025491,0.004643,0.00022781,-0.0033097,-0.010275,-0.0023401
-0.001394,-0.00091488,0.0032253,-0.0030221,-0.00064106,0.0053199,0.00068542,0.0012989,-0.0078059,0.0066276
0.00031194,-0.0037299,0.0038213,0.00023473,-0.0017799,-0.001827,0.0028285,0.0012557,0.00085799,-0.0017457
0.0010419,0.0011857,0.003254,-0.0030313,0.001218,0.0029073,0.0038893,0.00043187,0.0046744,-0.0061106
0.0002366,0.0028382,0.0019204,0.00014946,0.0012251,-0.0044243,-0.0062701,0.0022348,0.0065492,-0.002712
-0.00058509,0.0020493,-0.0040597,-0.004063,-0.0046175,0.0016369,0.0025089,-0.0015371,-0.00097924,0.010939
0.0027364,-0.0058419,-0.0049876,-0.0017303,0.0040717,0.00059064,-0.0025677,0.0015743,-0.0024538,0.0062402
-0.00099249,0.0010526,0.0022428,-0.0026161,0.004219,-0.0058596,-0.0043797,0.0074051,-0.0064268,-0.0031772
0.0012268,4.759e-06,-0.0055117,-0.00084675,-0.0052319,0.007313,-0.0023957,0.003729,-0.0049198,-0.002228
0.0019116,-0.0037986,0.0033169,0.00026364,0.0034188,-0.0030343,-0.00045674,0.0043687,0.0043384,-0.0029605
0.00059991,0.0042469,-0.0054688,-0.011526,-0.0047036,-0.0071325,0.0056559,0.0061841,0.0022355,0.00073582
0.0011159,-0.0032648,0.0078281,0.0013286,-0.0014798,0.0051498,0.00057291,0.003042,-0.0011113,0.0018158
-0.00065675,0.0049117,0.0057448,-0.0077924,0.0010832,-0.0004265,-0.0072787,-0.0055628,-0.0023027,0.0084126
-9.3326e-05,0.00062156,0.0041125,-0.0041877,-0.00066349,-0.0041382,-0.0057635,-0.0031652,-0.0044103,-0.0040175
0.00093569,-0.0009916,-0.0015311,0.0011474,-0.0029496,-0.001369,-0.0028562,0.0070465,-0.0031378,-0.0039599
0.00042389,-0.0015564,-0.0043412,-0.0037926,0.00063972,-0.0051455,-0.00014081,0.011308,-0.0024326,-0.0026922
0.00014926,0.0013182,0.0071005,-0.0032849,-0.0069072,-0.0063694,0.0039528,-0.003057,-0.0090617,0.00027665
2.4762e-05,-0.00076305,0.0041938,0.0086223,0.00024345,0.0012468,-0.003194,-0.0044831,-0.0047897,0.003156
0.00046616,-9.7625e-05,0.0027843,0.0040606,0.0011677,-0.0082047,0.0040494,-0.0025594,6.8658e-05,-0.0040013
0.00046612,0.002292,0.0055848,-0.0005514,-0.007775,-0.0061308,-0.0030023,-0.0039015,0.0051865,0.0053133
0.00098349,0.0015524,-0.0013294,-0.00086406,0.0080053,0.0020327,-0.0038817,0.0011908,0.0033212,-0.0018399
-0.0025536,-0.00034693,-0.0023299,0.0060281,0.0076692,0.010948,0.00090818,-0.0039738,-9.1189e-05,-0.0021601
0.00073704,-8.6801e-05,0.0060046,0.0040392,-0.00081607,-0.0072668,-0.004955,-0.0037695,-0.0024001,-0.0040682
-0.00053038,0.00073047,-0.0017292,0.0048144,-0.0039909,0.0021272,-0.0052373,-0.0036722,0.0008561,0.0021263
-0.0010022,0.003174,0.0043234,-0.0046198,0.0046995,-0.0018603,0.0016635,0.0078726,0.00070213,0.0011611
-0.00015261,-0.0013366,-0.0010923,-0.01258,0.0045924,0.0014311,0.0029936,-0.00044,0.0052313,0.0022766
-5.3299e-05,0.00073484,-0.0036523,0.0019831,-0.0052207,0.0038518,-5.6612e-06,0.0048639,-0.003972,-0.00082038
-0.00058831,-0.00038022,-0.0040456,0.0053779,-0.010076,-0.0023903,-0.0068916,0.00044522,-0.0018168,-0.0024235
0.00059758,0.00063025,-0.0006325,0.00086495,0.0057152,-0.0053293,0.0015384,0.0019037,-0.0017416,-0.00012322
-0.00091772,0.00086732,0.01157,0.0042468,0.0018261,-0.0065588,0.0030842,-0.0054306,0.0076216,-0.0045977
0.00018721,0.0019498,-0.0045093,0.004563,2.2373e-05,-0.0021072,0.0035683,-0.0015327,0.0043685,-0.00086471
-0.002516,0.0015776,0.0038668,0.0003617,0.0031512,-0.0039735,2.8426e-05,0.0019967,-0.0024889,0.0035998
0.00042803,-0.0013867,0.0061237,0.0037895,-0.0057879,0.002483,-0.0024815,0.0021142,-0.0042883,0.0020145
0.0012118,-0.00071153,-0.00095023,-0.00013065,-0.001433,0.0030122,0.0030954,-0.0059865,-0.0053969,0.00066823
-0.0016558,0.0014536,-0.0013128,0.0028534,-0.0095174,0.0069647,-0.0029033,-0.0044881,-0.0028515,-0.0088583
0.00096751,4.0775e-05,0.0066731,-0.0020948,0.0042288,-0.0036403,0.004599,-0.0023508,0.0024341,-0.00010727
0.00026821,0.0016278,-0.0002853,0.0025251,0.0037415,-0.0012614,-0.00090066,0.0016816,-0.00059315,-0.010255
0.00039216,0.00050291,-0.0029022,-0.003165,0.001954,0.0007593,0.0034397,0.0041274,-0.00075652,0.00089365
-0.00064209,0.0018262,-0.0037597,0.0086434,-0.0048027,0.0033377,0.0094996,0.0040898,-0.00098338,-0.0010718
-0.0010607,-9.4365e-05,0.001282,-0.0022309,0.0016579,0.0015752,0.001105,-0.0041635,-0.00403,-0.0050854
-0.001091,0.0020477,0.0054803,-0.0021418,-0.00055589,0.006643,-0.0063766,-0.00083407,0.003968,-0.0050111
-0.0013093,0.00093318,0.0067414,0.0055307,0.010954,-0.002585,0.0076457,-0.00081454,0.0025401,-0.00023069
0.00063427,-0.003959,0.006034,0.0028811,-0.004529,0.0022604,0.0063001,0.006716,-0.0022649,0.010252
-0.0010075,-0.0056357,-0.0065013,-0.0060577,-0.0077621,-0.00040794,0.00018338,-0.0051694,-0.00041688,-0.0045427
-0.00087747,-0.00037662,-0.0039839,0.00075729,0.0050508,0.0085544,0.00051209,-0.0042039,0.0010538,-0.0024282
-0.00016613,-0.0043811,0.0022122,-0.0034821,8.4075e-05,0.0047141,-0.0009735,0.002217,-0.0032262,-0.0061364
0.0001227,-0.00026351,-0.00059256,-0.0039297,0.005238,0.0040514,-0.0042419,-0.0067985,0.0022611,-0.00031376
0.0063202,0.0070115,0.0028108,-0.0023638,-0.0022912,0.002967,0.00055177,-0.0018709,-0.0015629,0.0001651
-0.0032104,0.00083171,-0.0028116,0.00075668,0.0045623,0.00083338,0.0037441,-0.0043763,-0.0057875,-0.0013586
0.0082314,-0.009416,-0.0021006,-0.00085162,0.0012952,0.0023448,0.00033469,-0.005034,-0.0028703,-0.00058874
